"track_id"	"time"	"bpm"	"speed"	"elev"	"s"	"track_id_seq"
"8306"	47	6150	173	5.29691239365051	1088.50306341899	240	35
"8307"	47	6180	177.9375	5.74755926485897	1097.26680724932	240	35
"8308"	47	6210	179	5.28683892137712	1104.24	240	35
"8309"	47	6240	164.768729546517	5.75350818993638	1111.35187178741	240	35
"8310"	47	6270	144.5	8.16850717468788	1120.69388888889	240	35
"8311"	47	6300	141	13.026247897014	1125.58	240	35
"8312"	47	6330	120	38.4687649036693	1109.89239857456	240	35
"8313"	47	6360	119	47.6027048805124	1081.46	240	35
"8314"	47	6390	131.75	41.0716526457854	1051.27399875415	240	35
"8315"	47	6420	115	25.2201252071932	1029.15	240	35
"8316"	47	6450	113.5	32.8426155854445	1009.14752911137	240	35
"8317"	47	6480	108	36.8808260173898	988.07	240	35
"8318"	47	6510	92	39.6074884235018	976.29815348931	240	35
"8319"	47	6540	130	24.5447093309353	980.06	240	35
"8320"	47	6570	144.208333333333	28.6750904465398	980.605581395349	240	35
"8321"	47	6600	144	26.5688509298696	981.72	240	35
"8322"	47	6630	149	25.1088344084212	985.418058035714	240	35
"8323"	47	6660	139	41.2767153776146	968.23	240	35
"8324"	47	6690	122	25.6255216250368	960.595873473541	240	35
"8325"	47	6720	123	52.5320034555964	937.93	240	35
"8326"	47	6750	120	36.202186546513	906.678069921641	240	35
"8327"	47	6780	120	40.241651194183	882.523212647059	240	35
"8328"	47	6810	121	42.5458791437561	862.976368889258	240	35
"8329"	47	6840	108	42.2509958454579	841.047504464286	240	35
"8330"	47	6870	106.25	14.8587665610916	818.298649726497	240	35
"8331"	47	6900	106.1171875	24.1714679244318	795.193603658537	240	35
"8332"	47	6930	108.12890625	39.6981559394247	778.322209404961	240	35
"8333"	47	6960	104.90625	35.1029611117475	764.084000459559	240	35
"8334"	47	6990	106	40.5145915149333	735.643822028131	240	35
"8335"	47	7020	107	24.9899288249921	708.694519661125	240	35
"8336"	47	7050	108.234375	28.6352463748841	688.792081719526	240	35
"8337"	47	7080	105.53125	42.7673372577281	665.29196480284	240	35
"8338"	47	7110	110.390625	29.9519971539357	651.527188995215	240	35
"8339"	47	7140	107.5	32.0579952420745	639.872758286287	240	35
"8340"	47	7170	101.25	41.6748340578109	615.007829326923	240	35
"8341"	47	7200	102.625	31.1652395943186	597.797208724711	240	35
"8342"	47	7230	104.8359375	39.5988238452032	579.90458315785	240	35
"8343"	47	7260	110.790865384615	34.7385918921529	561.575609375	240	35
"8344"	47	7290	105.975446428571	32.3134488588679	544.972930194805	240	35
"8345"	47	7320	95.65625	41.1673431596984	520.851982482253	240	35
"8346"	47	7350	103.4140625	37.9885295493709	503.756429033622	240	35
"8347"	47	7380	96.140625	16.0197190003256	483.460001755618	240	35
"8348"	47	7410	102.341264204545	24.5241070196429	470.089140014215	240	35
"8349"	47	7440	96.25	31.3544550069718	452.335496127717	240	35
"8350"	47	7470	98.3125	29.3960548892335	439.295162886833	240	35
"8351"	47	7500	95.75	31.7877535192791	424.139923913043	240	35
"8352"	47	7530	95.01171875	27.4946840468331	405.696222956731	240	35
"8353"	47	7560	96.1640625	35.0057757783048	382.011239611951	240	35
"8354"	47	7590	95.225	41.1102059032896	365.131257633724	240	35
"8355"	47	7620	100.346372377622	44.2150252700631	346.022868193069	240	35
"8356"	47	7650	105.923828125	39.2874525305087	326.360534534948	240	35
"8357"	47	7680	110	38.172977647191	311.152944365246	240	35
"8358"	47	7710	108.96875	38.4904218288016	291.648191964286	240	35
"8359"	47	7740	115.553571428571	25.8183575815761	287.21038642424	240	35
"8360"	47	7770	141.45	25.9959461331154	293.771695394374	240	35
"8361"	47	7800	152.75	19.0009171130208	300.930844931723	240	35
"8362"	47	7830	153.59375	18.2769984877979	305.000245535714	240	35
"8363"	47	7860	148.5	21.8689729686958	306.300110576923	240	35
"8364"	47	7890	146.2875	22.762517825636	307.169111434452	240	35
